player,sum_salary,today,year
Jaren Jackson Jr,2483333,4694351,1999
Lamar Odom,2445480,4622795,1999
Jalen Rose,2437500,4607710,1999
Lawrence Funderburke,2400000,4536823,1999
Cedric Henderson,2400000,4536823,1999
James Robinson,2376667,4492714,1999
Lindsey Hunter,2350000,4442305,1999
Mark Strickland,2302400,4352325,1999
Bimbo Coles,2300000,4347788,1999
Ron Mercer,2298840,4345596,1999
Malik Rose,2285000,4319433,1999
Dino Radja,2270500,4292023,1999
Vince Carter,2267280,4285936,1999
Erick Strickland,2240000,4234368,1999
Jonathan Bender,2214600,4186353,1999
Dell Curry,2100000,3969720,1999
Joe Smith,2100000,3969720,1999
Carlos Rogers,2100000,3969720,1999
Tim Thomas,2098560,3966998,1999
Dale Ellis,2095250,3960741,1999
Billy Owens,2090000,3950816,1999
Scot Pollard,2063680,3901062,1999
Robert Traylor,2059320,3892821,1999
Othella Harrington,2025000,3827944,1999
Wally Szczerbiak,2011440,3802311,1999
Olden Polynice,2000000,3780685,1999
Terry Porter,2000000,3780685,1999
Detlef Schrempf,2000000,3780685,1999
Rodney Rogers,2000000,3780685,1999
George Lynch,2000000,3780685,1999
Bo Outlaw,2000000,3780685,1999
John Wallace,2000000,3780685,1999
Sam Mitchell,2000000,3780685,1999
J.R. Reid,2000000,3780685,1999
Otis Thorpe,2000000,3780685,1999
Grant Long,2000000,3780685,1999
Ron Harper,2000000,3780685,1999
Eric Piatkowski,2000000,3780685,1999
Shandon Anderson,2000000,3780685,1999
Michael Curry,2000000,3780685,1999
Eric Montross,2000000,3780685,1999
George McCloud,2000000,3780685,1999
Gary Trent,2000000,3780685,1999
Mark Bryant,2000000,3780685,1999
Jamie Feick,2000000,3780685,1999
Elliot Perry,2000000,3780685,1999
Calbert Cheaney,2000000,3780685,1999
Chris Crawford,2000000,3780685,1999
Cory Alexander,1980000,3742879,1999
Steve Kerr,1968750,3721612,1999
Alvin Williams,1925000,3638910,1999
Mario Elie,1925000,3638910,1999
Terry Davis,1925000,3638910,1999
Kurt Thomas,1925000,3638910,1999
Vinny Del Negro,1925000,3638910,1999
Clarence Weatherspoon,1925000,3638910,1999
Cherokee Parks,1925000,3638910,1999
Eric Murdock,1925000,3638910,1999
Sam Perkins,1925000,3638910,1999
Hot Rod Williams,1925000,3638910,1999
LaPhonso Ellis,1925000,3638910,1999
Jim Jackson,1925000,3638910,1999
Adonal Foyle,1922520,3634222,1999
Sean Rooks,1920000,3629458,1999
Lucious Harris,1920000,3629458,1999
Yinka Dare,1893500,3579364,1999
Jason Williams,1879920,3553693,1999
Kevin Gamble,1868750,3532578,1999
Richard Hamilton,1836240,3471123,1999
Tom Hammonds,1800000,3402617,1999
Tracy McGrady,1767120,3340462,1999
Keith Askins,1752400,3312637,1999
Larry Hughes,1722240,3255624,1999
A.C. Green,1700000,3213583,1999
Duane Causwell,1696387,3206753,1999
Andre Miller,1682280,3180086,1999
Chris Whitney,1680000,3175776,1999
Keith Closs,1680000,3175776,1999
Andrew DeClercq,1680000,3175776,1999
Danny Fortson,1678800,3173507,1999
Tim Legler,1629000,3079367,1999
Duane Ferrell,1625000,3071807,1999
Aaron McKie,1624000,3069916,1999
B.J. Tyler,1614000,3051013,1999
Brian Shaw,1610000,3043451,1999
Greg Foster,1603861,3031847,1999
Tariq Abdul-Wahad,1594920,3014945,1999
Dirk Nowitzki,1583040,2992488,1999
Howard Eisley,1560000,2948935,1999
Shawn Marion,1546320,2923075,1999
Lorenzo Williams,1540000,2911128,1999
Austin Croshere,1515120,2864096,1999
Paul Pierce,1503960,2843000,1999
Dickey Simpkins,1500000,2835514,1999
Jason Terry,1468920,2776762,1999
Derek Anderson,1439400,2720959,1999
Vernon Maxwell,1430000,2703190,1999
Bonzi Wells,1428720,2700770,1999
Trajan Langdon,1394280,2635667,1999
Maurice Taylor,1367400,2584854,1999
Michael Doleac,1357320,2565800,1999
Matt Bullard,1333333,2520456,1999
Aleksandar Radojevic,1325760,2506141,1999
Predrag Stojakovic,1310400,2477105,1999
Kelvin Cato,1299000,2455555,1999
Keon Clark,1289400,2437408,1999
Corey Maggette,1259400,2380697,1999
John Crotty,1237000,2338353,1999
Brevin Knight,1234080,2332834,1999
Michael Dickerson,1224960,2315594,1999
Gary Grant,1200000,2268411,1999
Harvey Grant,1200000,2268411,1999
Randy Brown,1200000,2268411,1999
William Avery,1196520,2261833,1999
Johnny Taylor,1172400,2216238,1999
Matt Harpring,1163760,2199905,1999
Tony Massenburg,1150000,2173894,1999
Chris Anstey,1113720,2105312,1999
Bryce Drew,1105560,2089887,1999
Aaron Williams,1100000,2079377,1999
Greg Anthony,1100000,2079377,1999
Corie Blount,1100000,2079377,1999
Anthony Johnson,1100000,2079377,1999
Malik Sealy,1100000,2079377,1999
Rex Walters,1100000,2079377,1999
Dennis Scott,1100000,2079377,1999
Zan Tabak,1100000,2079377,1999
Derek Harper,1100000,2079377,1999
Jud Buechler,1100000,2079377,1999
Eldridge Recasner,1100000,2079377,1999
Johnny Newman,1100000,2079377,1999
Metta World Peace,1079760,2041116,1999
Radoslav Nesterovic,1050240,1985313,1999
Cal Bowdler,1025880,1939265,1999
Paul Grant,1021080,1930191,1999
Jerome Kersey,1000000,1890342,1999
Jelani McCoy,1000000,1890342,1999
Antoine Carr,1000000,1890342,1999
Eddie Johnson,1000000,1890342,1999
Don Reid,1000000,1890342,1999
Scott Burrell,1000000,1890342,1999
Sherman Douglas,1000000,1890342,1999
Anthony Parker,980280,1853065,1999
James Posey,974520,1842177,1999
Pat Garrity,952800,1801118,1999
Frederic Weis,947200,1790532,1999
Ed Gray,941040,1778888,1999
Quincy Lewis,930720,1759380,1999
Roshown McLeod,914760,1729210,1999
Bobby Jackson,903360,1707660,1999
Ruben Patterson,900000,1701308,1999
Ben Wallace,893750,1689494,1999
Dion Glover,893400,1688832,1999
Ricky Davis,878160,1660023,1999
Jeff Foster,857760,1621460,1999
Brian Skinner,843000,1593559,1999
John Thomas,832560,1573823,1999
Mirsad Turkcan,830745,1570392,1999
Kenny Thomas,823440,1556584,1999
Tyronn Lue,809280,1529816,1999
Jon Barry,800000,1512274,1999
Fred Hoiberg,800000,1512274,1999
Devean George,790440,1494202,1999
Jacque Vaughn,781800,1477870,1999
Charles Smith,779960,1474391,1999
Keith Booth,776880,1468569,1999
Hubert Davis,752500,1422483,1999
Al Harrington,745800,1409817,1999
Sam Jacobson,743727,1405898,1999
Tim James,728520,1377152,1999
Rodrick Rhodes,722000,1364826,1999
Vonteego Cummings,704400,1331557,1999
Vladimir Stepania,700320,1323844,1999
Corey Benjamin,696000,1315678,1999
Nazr Mohammed,690960,1306151,1999
Jumaine Jones,684000,1292994,1999
Scott Padgett,679800,1285055,1999
Efthimios Rentzias,658700,1245168,1999
Andrei Kirilenko,632400,1195452,1999
Eddie Robinson,600000,1134205,1999
Doug Overton,592000,1119082,1999
Darrick Martin,572500,1082221,1999
Dwayne Schintzius,550000,1039688,1999
Eric Washington,550000,1039688,1999
Toby Bailey,535000,1011333,1999
Ansu Sesay,535000,1011333,1999
Reggie Jordan,510000,964074,1999
John Coker,510000,964074,1999
Thurl Bailey,510000,964074,1999
Pete Chilcutt,510000,964074,1999
Muggsy Bogues,510000,964074,1999
Felton Spencer,510000,964074,1999
Tyrone Corbin,510000,964074,1999
Bill Wennington,510000,964074,1999
Joe Kleine,510000,964074,1999
Antonio Harvey,510000,964074,1999
Mark West,510000,964074,1999
Todd Day,510000,964074,1999
Oliver Miller,510000,964074,1999
Rick Mahorn,510000,964074,1999
Monty Williams,510000,964074,1999
Chuck Person,510000,964074,1999
Emanual Davis,510000,964074,1999
Andrew Lang,510000,964074,1999
David Wingate,510000,964074,1999
Ricky Pierce,510000,964074,1999
Jerome Allen,510000,964074,1999
Haywoode Workman,510000,964074,1999
Willie Anderson,510000,964074,1999
Ed Pinckney,510000,964074,1999
Blue Edwards,510000,964074,1999
Byron Scott,510000,964074,1999
John Salley,510000,964074,1999
Anthony Avent,510000,964074,1999
LaSalle Thompson,510000,964074,1999
Thomas Hamilton,510000,964074,1999
Tony Farmer,510000,964074,1999
Joe Dumars,510000,964074,1999
Terry Mills,510000,964074,1999
BJ Armstrong,510000,964074,1999
Bruce Bowen,510000,964074,1999
Chucky Brown,510000,964074,1999
Michael Cage,510000,964074,1999
Jack Haley,510000,964074,1999
Gheorghe Muresan,510000,964074,1999
Pooh Richardson,505882,956289,1999
Shammond Williams,500000,945171,1999
Tony Delk,485000,916816,1999
Randy Livingston,485000,916816,1999
Fred Vinson,485000,916816,1999
Rick Brunson,485000,916816,1999
Amal McCaskill,485000,916816,1999
Roy Rogers,485000,916816,1999
Todd Fuller,485000,916816,1999
Michael Hawkins,465029,879064,1999
Gerard King,460000,869557,1999
Andrew Gaze,460000,869557,1999
Jerald Honeycutt,460000,869557,1999
Jeff McInnis,460000,869557,1999
Darvin Ham,460000,869557,1999
DeJuan Wheat,460000,869557,1999
Troy Hudson,460000,869557,1999
Mark Pope,460000,869557,1999
Mikki Moore,460000,869557,1999
James Cotton,460000,869557,1999
Leon Smith,449920,850503,1999
Kevin Ollie,425088,803561,1999
Michael Ruffin,401875,759681,1999
Jahidi White,385000,727782,1999
Sean Marks,385000,727782,1999
Nikita Morgunov,385000,727782,1999
Gerald Brown,385000,727782,1999
Miles Simon,385000,727782,1999
Makhtar N'Diaye,385000,727782,1999
John Amaechi,385000,727782,1999
Chucky Atkins,385000,727782,1999
Rashard Lewis,385000,727782,1999
Andrae Patterson,385000,727782,1999
Anthony Carter,385000,727782,1999
Shea Seals,385000,727782,1999
Charles Jones,385000,727782,1999
Mate Skelin,385000,727782,1999
Brent Scott,385000,727782,1999
Cuttino Mobley,385000,727782,1999
Bruno Sundov,385000,727782,1999
Ryan Stack,385000,727782,1999
Brad Miller,385000,727782,1999
Adrian Griffin,385000,727782,1999
Jeffrey Sheppard,385000,727782,1999
Marty Conlon,343588,649499,1999
Sam Mack,315000,595458,1999
Jermaine Jackson,302875,572537,1999
Laron Profit,301875,570647,1999
Calvin Booth,301875,570647,1999
Derrick Dial,301875,570647,1999
Ryan Robertson,301875,570647,1999
Todd MacCulloch,301875,570647,1999
Lazaro Borrell,301875,570647,1999
Rafer Alston,301875,570647,1999
Rodney Buford,301875,570647,1999
Harold Jamison,301875,570647,1999
Obinna Ekezie,301875,570647,1999
Milt Palacio,301875,570647,1999
John Celestand,301875,570647,1999
Shannon Smith,301875,570647,1999
Tim Young,301875,570647,1999
Chris Herren,301875,570647,1999
Ryan Bowen,301875,570647,1999
Evan Eschmeyer,301875,570647,1999
Dominique Wilkins,250000,472585,1999
Jamie Watson,250000,472585,1999
Danny Schayes,211765,400308,1999
Kornel David,202941,383627,1999
Damon Jones,176647,333922,1999
Mitchell Butler,150000,283551,1999
Dedric Willoughby,134956,255113,1999
Benoit Benjamin,123529,233512,1999
A.J. Bramlett,118974,224901,1999
Bill Curley,117867,222809,1999
Randell Jackson,115500,218334,1999
Rick Hughes,115423,218189,1999
DeMarco Johnson,111871,211474,1999
Mark Davis,106000,200376,1999
Stanley Roberts,102824,194372,1999
Jermaine Walker,100000,189034,1999
Corey Brewer,100000,189034,1999
Lou Roe,97412,184142,1999
Lari Ketner,92338,174550,1999
Chris Carr,90000,170130,1999
Joe Stephens,88441,167183,1999
Earl Boykins,88324,166962,1999
Devin Gray,88223,166771,1999
Drew Barry,62765,118647,1999
Mark Hendrickson,62764,118645,1999
Kiwane Garris,61147,115588,1999
Jamel Thomas,58599,110772,1999
Eric Riley,50206,94906,1999
Terry Dehere,50000,94517,1999
Adrian Caldwell,50000,94517,1999
Derek Hood,49721,93989,1999
Greg Buckner,47647,90069,1999
Ben Davis,45847,86666,1999
Marcus Brown,43294,81840,1999
Rusty Larue,40588,76725,1999
Tyrone Grant,37290,70490,1999
Brandon Williams,35176,66494,1999
Bakari Hendrix,31706,59935,1999
Khalid Reeves,30309,57294,1999
Anthony Miller,30000,56710,1999
Wayne Turner,30000,56710,1999
Jason Lawson,25000,47258,1999
Art Long,25000,47258,1999
Mike Brown,25000,47258,1999
LaMarcus Golden,25000,47258,1999
Casey Shaw,25000,47258,1999
Brett Robisch,20000,37806,1999
Maceo Baston,20000,37806,1999
Kebu Stewart,18941,35804,1999
Jason Miskiri,15982,30211,1999
Louis Bullock,10000,18903,1999
Jimmy Oliver,7471,14122,1999
Robert Werdann,7471,14122,1999
John Morton,6735,12731,1999
Jonathan Kerner,5000,9451,1999
Andy Panko,5000,9451,1999
Steve Goodrich,4529,8561,1999
Trevor Winter,4529,8561,1999
Ira Bowman,4529,8561,1999
Jason Sasser,2706,5115,1999
Kobe Bryant,25000000,32913345,2015
LeBron James,22970500,30241440,2015
Carmelo Anthony,22875000,30115711,2015
Dwight Howard,22359364,29436859,2015
Joe Johnson,22309344,29371005,2015
Chris Bosh,22192730,29217479,2015
Kevin Durant,21971850,28926683,2015
Chris Paul,21468695,28264263,2015
Derrick Rose,20093064,26453198,2015
Dwyane Wade,20000000,26330676,2015
LaMarcus Aldridge,19689000,25921234,2015
Marc Gasol,19689000,25921234,2015
DeAndre Jordan,19689000,25921234,2015
Kevin Love,19689000,25921234,2015
Brook Lopez,19689000,25921234,2015
Blake Griffin,18862876,24833614,2015
Paul Millsap,18671659,24581870,2015
David Lee,17120776,22540080,2015
Paul George,16900000,22249421,2015
Russell Westbrook,16744218,22044329,2015
Kawhi Leonard,16407500,21601028,2015
Enes Kanter,16407500,21601028,2015
Greg Monroe,16407500,21601028,2015
Wesley Matthews,16407500,21601028,2015
Kyrie Irving,16407500,21601028,2015
Jimmy Butler,16407500,21601028,2015
Tobias Harris,16000000,21064541,2015
James Harden,15719062,20694676,2015
Eric Gordon,15514031,20424746,2015
Roy Hibbert,15514031,20424746,2015
Klay Thompson,15501000,20407590,2015
Gordon Hayward,15409570,20287220,2015
Chandler Parsons,15361500,20223934,2015
Goran Dragic,14783000,19462319,2015
John Wall,14728844,19391021,2015
DeMarcus Cousins,14728844,19391021,2015
Khris Middleton,14700000,19353047,2015
Draymond Green,14260870,18774917,2015
Tristan Thompson,14260000,18773772,2015
Danilo Gallinari,14000000,18431473,2015
Reggie Jackson,13913044,18316993,2015
DeMarre Carroll,13600000,17904860,2015
Brandon Knight,13500000,17773206,2015
Eric Bledsoe,13500000,17773206,2015
Al Jefferson,13500000,17773206,2015
Tony Parker,13437500,17690923,2015
Joakim Noah,13400000,17641553,2015
JaVale McGee,13270964,17471672,2015
Nenê,13000000,17114939,2015
Tyson Chandler,13000000,17114939,2015
Ricky Rubio,12700000,16719979,2015
Robin Lopez,12650000,16654152,2015
Ty Lawson,12444552,16383673,2015
Rudy Gay,12403101,16329102,2015
Serge Ibaka,12250000,16127539,2015
Nikola Pekovic,12100000,15930059,2015
Derrick Favors,12000000,15798405,2015
Kyle Lowry,12000000,15798405,2015
Andrew Bogut,12000000,15798405,2015
Kemba Walker,12000000,15798405,2015
Amir Johnson,12000000,15798405,2015
Al Horford,12000000,15798405,2015
Nicolas Batum,11860750,15615078,2015
Andre Iguodala,11710456,15417211,2015
Stephen Curry,11370786,14970024,2015
Nikola Vucevic,11250000,14811005,2015
Kenneth Faried,11235955,14792514,2015
Thaddeus Young,11235955,14792514,2015
Marcin Gortat,11217391,14768074,2015
Jrue Holiday,11000000,14481872,2015
Deron Williams,10853761,14289343,2015
Tyreke Evans,10734586,14132445,2015
Wilson Chandler,10449438,13757038,2015
Monta Ellis,10300000,13560298,2015
Anderson Varejao,10158574,13374106,2015
Luol Deng,10151612,13364940,2015
Gerald Wallace,10105855,13304699,2015
Danny Green,10000000,13165338,2015
Zach Randolph,10000000,13165338,2015
Mike Conley,9680000,12744047,2015
DeMar DeRozan,9500000,12507071,2015
Rajon Rondo,9500000,12507071,2015
Alec Burks,9213484,12129863,2015
Omer Asik,9213483,12129862,2015
Jeff Green,9200000,12112111,2015
Lance Stephenson,9000000,11848804,2015
Iman Shumpert,8988765,11834013,2015
Ryan Anderson,8500000,11190537,2015
Kevin Garnett,8500000,11190537,2015
Taj Gibson,8500000,11190537,2015
Tiago Splitter,8500000,11190537,2015
Brandon Jennings,8344497,10985812,2015
Dirk Nowitzki,8333333,10971114,2015
Corey Brewer,8229375,10834250,2015
Trevor Ariza,8200000,10795577,2015
Channing Frye,8193029,10786399,2015
Al-Farouq Aminu,8042895,10588743,2015
Markieff Morris,8000000,10532270,2015
Arron Afflalo,8000000,10532270,2015
OJ Mayo,8000000,10532270,2015
George Hill,8000000,10532270,2015
Jeff Teague,8000000,10532270,2015
Ersan Ilyasova,7900000,10400617,2015
Avery Bradley,7730337,10177250,2015
Kosta Koufos,7700000,10137310,2015
Boris Diaw,7500000,9874003,2015
Pau Gasol,7448760,9806544,2015
Jose Calderon,7402812,9746052,2015
Kevin Martin,7402474,9745607,2015
JJ Redick,7085000,9327642,2015
Anthony Davis,7070730,9308855,2015
Cory Joseph,7000000,9215736,2015
Louis Williams,7000000,9215736,2015
Rodney Stuckey,7000000,9215736,2015
Marvin Williams,7000000,9215736,2015
Ed Davis,6980802,9190461,2015
Isaiah Thomas,6912869,9101025,2015
Josh Smith,6830916,8993131,2015
Jae Crowder,6796117,8947317,2015
Jason Thompson,6752729,8890195,2015
Carl Landry,6750000,8886603,2015
Greivis Vasquez,6600000,8689123,2015
Aron Baynes,6500000,8557469,2015
Patrick Beverley,6486486,8539678,2015
Michael Kidd-Gilchrist,6331403,8335506,2015
Jarrett Jack,6300000,8294163,2015
Jodie Meeks,6270000,8254667,2015
Patrick Patterson,6268675,8252922,2015
Marco Belinelli,6060606,7978992,2015
Gerald Henderson,6000000,7899202,2015
Andrew Wiggins,5758680,7581497,2015
Kyle Korver,5746479,7565434,2015
Martell Webster,5713500,7522016,2015
Karl-Anthony Towns,5703600,7508982,2015
Bradley Beal,5694673,7497229,2015
Jamal Crawford,5675000,7471329,2015
Courtney Lee,5675000,7471329,2015
JJ Hickson,5583413,7350752,2015
Josh McRoberts,5543725,7298501,2015
Shaun Livingston,5543725,7298501,2015
Nikola Mirotic,5543725,7298501,2015
Spencer Hawes,5543725,7298501,2015
PJ Tucker,5500000,7240936,2015
Mirza Teletovic,5500000,7240936,2015
Brandan Wright,5464000,7193540,2015
Chase Budinger,5258082,6922442,2015
Tim Duncan,5250000,6911802,2015
Nick Young,5219169,6871212,2015
Zaza Pachulia,5200000,6845975,2015
Victor Oladipo,5192520,6836128,2015
Jabari Parker,5152440,6783361,2015
Dion Waiters,5138430,6764916,2015
D'Angelo Russell,5103120,6718430,2015
Darren Collison,5013559,6600520,2015
Chris Kaman,5000000,6582669,2015
CJ Watson,5000000,6582669,2015
Larry Sanders,5000000,6582669,2015
Tony Allen,5000000,6582669,2015
Chris Andersen,5000000,6582669,2015
Marcus Morris,5000000,6582669,2015
JR Smith,5000000,6582669,2015
Jonas Jerebko,5000000,6582669,2015
Timofey Mozgov,4950000,6516842,2015
Mike Dunleavy,4837500,6368732,2015
Trevor Booker,4775000,6286449,2015
Otto Porter,4662960,6138944,2015
Jonas Valanciunas,4660482,6135682,2015
Joel Embiid,4626960,6091549,2015
Anthony Bennett,4597276,6052468,2015
Jahlil Okafor,4582680,6033253,2015
Raymond Felton,4540000,5977063,2015
Alexis Ajinca,4539607,5976546,2015
Kyle Singler,4500000,5924402,2015
Kris Humphries,4440000,5845409,2015
Derrick Williams,4400000,5792748,2015
CJ Miles,4394225,5785145,2015
Mike Miller,4354127,5732355,2015
Jameer Nelson,4345000,5720339,2015
Jason Smith,4300000,5661095,2015
Mario Chalmers,4300000,5661095,2015
Jose Juan Barea,4290000,5647930,2015
Jared Dudley,4250000,5595268,2015
Damian Lillard,4236286,5577213,2015
Cody Zeller,4204200,5534971,2015
Aaron Gordon,4171680,5492157,2015
Kristaps Porzingis,4131720,5439549,2015
Vince Carter,4088019,5382015,2015
Devin Harris,4053446,5336498,2015
Alan Anderson,4000000,5266135,2015
Jordan Hill,4000000,5266135,2015
Ian Mahinmi,4000000,5266135,2015
Thabo Sefolosha,4000000,5266135,2015
Nemanja Bjelica,3950000,5200308,2015
Harrison Barnes,3873398,5099459,2015
Marreese Speights,3815500,5023234,2015
Alex Len,3807120,5012202,2015
Dante Exum,3777720,4973496,2015
Steve Novak,3758017,4947556,2015
Nick Collison,3750000,4937001,2015
Kyle O'Quinn,3750000,4937001,2015
Mario Hezonja,3741480,4925784,2015
Terrence Ross,3553917,4678851,2015
Lavoy Allen,3550000,4673695,2015
Matt Barnes,3542500,4663821,2015
Will Barton,3533333,4651752,2015
Nerlens Noel,3457800,4552310,2015
Marcus Smart,3431040,4517080,2015
Bojan Bogdanovic,3425510,4509799,2015
Evan Turner,3425510,4509799,2015
Willie Cauley-Stein,3398280,4473950,2015
Quincy Pondexter,3382023,4452547,2015
Paul Pierce,3376000,4444618,2015
Anthony Morrow,3344000,4402489,2015
Mike Scott,3333333,4388445,2015
Drew Gooden,3300000,4344561,2015
Andre Drummond,3272090,4307817,2015
Norris Cole,3203780,4217884,2015
Patrick Mills,3200000,4212908,2015
KJ McDaniels,3189794,4199471,2015
Ben McLemore,3156600,4155770,2015
